community,rent_area,lng,lat,sell_area,r/s
三林世博家园（板泉路2101弄）,79.91953358,121.53845,31.173287,60010,750.8802581
三林安居苑,78.7099318,121.5322138,31.15201303,56899.93333,722.9066527
三林新村(永泰路133弄),85.69550599,121.511978,31.141017,54603.11765,637.1759757
三林新村(永泰路136弄),110.9739694,121.511206,31.140334,57527.72727,518.3893808
三林新村(永泰路258弄),69.59543404,121.512112,31.141391,57808,830.6292043
三林新村(永泰路468弄),126.4790354,121.519384,31.143293,54919.07692,434.2148622
三林新村（永泰路136弄）,67.70469052,121.511206,31.140334,59782.66667,882.9915063
三林新村（永泰路258弄）,66.16979965,121.512112,31.141391,63731.33333,963.1483497
三林新村（永泰路468弄）,75.95300195,121.519384,31.143293,58100,764.9467238
三林苑,100.52926,121.5288861,31.15013281,52795.15686,525.1720428
三林路380号,78.57142857,121.505594,31.144386,43158,549.2836364
三桥小区,93.62498336,121.6150914,31.22655863,55547.6,593.2989039
三江小区,110.873102,121.445849,31.170615,87561.35294,789.7438725
三泉公寓,66.12802594,121.445443,31.31966,53843.95833,814.2381021
三泉前进公寓,66.9481982,121.44675,31.317475,49307,736.4948024
三泉安居苑,69.55236076,121.4512274,31.32051128,55390.30769,796.3828558
三泉家园,95.06801559,121.445206,31.3246,54621.84848,574.5554711
三泉路332弄,79.29544496,121.448182,31.313113,52517.6,662.3028602
三泉路415弄,76.52350311,121.446667,31.315208,53086.28571,693.725242
三泉路424弄,76.36294673,121.448331,31.314566,49214.33333,644.479233
三泉路510弄,76.79018019,121.447656,31.315973,49070,639.0139973
三泉路517弄,77.50874077,121.446783,31.316009,51388.58333,663.0037184
三泾北宅小区,130.7397921,121.421043,31.221526,84037.17647,642.7819345
三泾南宅,129.2081168,121.423815,31.219081,78697.48,609.0753578
三湘七星府邸,117.7884337,121.504029,31.324811,79100,671.5430158
三湘世纪花城,112.0032851,121.49646,31.305281,67485.2,602.5287555
三湘世纪花城三期,127.2667387,121.49858,31.306183,69412.33333,545.4082822
三湘世纪花城（三期）,105.1384235,121.49858,31.306183,77109,733.4045675
三湘四季花城,72.11428559,121.233711,31.060553,47866.18182,663.7545034
三湘四季花城牡丹苑,57.33655598,121.2367623,31.05943964,45617,795.600629
三湘四季财富广场,61.87050081,121.2367323,31.0600402,43452.42857,702.3125399
三湘森林海尚(嘉定),60.34415571,121.3204464,31.32274561,50485.71429,836.6297231
三湘森林海尚（嘉定）,63.17150497,121.3204464,31.32274561,55776,882.9297327
三湘海尚城(公寓),69.37244438,121.48526,31.346476,61923.17647,892.6192096
三湘海尚城(别墅),72.05584328,121.485329,31.348506,60817,844.0259281
三湘海尚城（公寓）,70.50366524,121.48526,31.346476,72459.5,1027.740895
三湘盛世花园,65.25448827,121.456397,31.331925,56867.875,871.4783689
三湘花园,89.03937762,121.4729644,31.30474578,60444.125,678.8471193
三湘花苑,113.5195777,121.472177,31.283281,62227.88889,548.1687842
三琳花苑,48.28371298,121.3779906,31.11063797,47478,983.3129448
三皇桥小区,42.10764756,121.2511274,31.38326831,28501.80769,676.8796013
三盛颐景园(公寓),61.52156741,121.346888,31.128742,40779.37705,662.8468481
三盛颐景园（公寓）,49.58852747,121.346888,31.128742,44797.30435,903.3804114
三盛颐景园（别墅）,84.01578894,121.3484971,31.12922142,63034.5,750.2696909
三航大厦,107.66903,121.4643761,31.2026061,82858,769.5620555
三航小区,152.5405685,121.519434,31.241207,89990.94444,589.9476139
三花现代城,96.16579433,121.479561,31.324675,64253.56911,668.1540931
三鑫花苑,111.365241,121.436501,31.235389,91857.33333,824.8294756
三铭小区,105.9266275,121.5121749,31.261534,72476,684.2094542
三门二小区,85.15729328,121.4849117,31.31873824,52160.9697,612.5249839
三门小区,67.27624879,121.489394,31.31713461,50231,746.6379429
三门路11弄,86.6092518,121.5224789,31.31743871,60008.22222,692.8615705
三门路24弄,99.20890314,121.5236504,31.3172698,59573.14286,600.4818214
三门路358弄,90.72920584,121.499319,31.315881,53867.46774,593.7169541
三门路36弄,111.1779544,121.5229071,31.31720379,56994,512.6376027
三门路485弄,95.42607009,121.4999132,31.31860567,52211.21429,547.1378444
三门路489弄,75.19269478,121.4995392,31.31834198,48696.25,647.6194282
三门路48弄,95.59260179,121.5225627,31.31638874,58578,612.7880077
三门路505弄,54.67625899,121.49685,31.31757854,51558.33333,942.9747807
三门路510弄,84.31729764,121.497212,31.316753,54222.42857,643.0759771
三阳小区,105.6490355,121.4747423,31.27217747,63054.16667,596.8267136
三鲁公路319弄,25.25252525,121.539798,31.023807,33175.5,1313.7498
上中西路767弄,68.52587797,121.4230975,31.13679389,52823.53333,770.8552578
上中路458弄,79.38571125,121.4571688,31.14926292,64432,811.6322067
上农二小区,86.85598679,121.4900769,31.29319071,69908,804.872555
上农新村,110.7682942,121.4897177,31.28860824,85231.84615,769.4606726
上南一村,122.2154338,121.503931,31.184457,67178.96774,549.6766296
上南七村,101.1123348,121.5098692,31.18016662,62406.88889,617.2035194
上南三村,113.7655924,121.504375,31.179456,61313.36667,538.9447317
上南九村,97.01214768,121.504736,31.176752,61093.48936,629.7509211
上南二村,115.5451234,121.501829,31.182348,65836.56522,569.7909464
上南五村,105.3479925,121.506795,31.185774,63528.7069,603.0367107
上南八村,100.0046449,121.511304,31.178892,60930.13725,609.2730722
上南六村,111.3703191,121.507198,31.183998,62831.80851,564.1701398
上南兰庭苑,66.58099092,121.5200954,31.15258084,60812.55556,913.3621281
上南十一村,89.87631482,121.505498,31.17431,60248.4,670.3479122
上南十二村,101.7974484,121.512388,31.174836,57637.58333,566.198704
上南十村,95.58980443,121.509682,31.176198,59117.81356,618.453128
上南嘉园,66.44225785,121.5768101,31.12483208,50424,758.9146069
上南四村,117.1015306,121.502487,31.178647,63879.21429,545.5028124
上南大厦,85.71432743,121.5077248,31.18782116,56127.86667,654.8247924
上南山水苑,97.39803331,121.511714,31.163789,62462.83333,641.3151397
上南春天苑,54.78109756,121.5102715,31.15718333,61999,1131.758996
上南玲珑苑,71.98874619,121.5127237,31.15590148,61570,855.2725705
上南翡翠苑,123.5999227,121.501628,31.156401,73458.625,594.3258169
上南花城,103.392958,121.495922,31.184402,83475.48,807.3613677
上南花苑,75.0576887,121.51043,31.185708,59683.75,795.171701
上南花苑(三期),128.8209455,121.51043,31.185708,71900.15789,558.1402746
上南花苑(二期),138.5156554,121.509919,31.185911,65789.5,474.9607529
上南花苑一期,133.5411527,121.51042,31.187784,61104.61111,457.571392
上南花苑（三期）,124.0549005,121.51043,31.185708,72528,584.6443769
上南路3349弄,75.13573232,121.506578,31.16327139,49235,655.2807629
上南路3520弄,94.0573144,121.5073803,31.15981232,56339.75,598.9938195
上南路3827弄,74.09253006,121.5122774,31.15698764,52171.2,704.1357605
上南路3848弄,86.06933826,121.5120196,31.15598245,59434.83333,690.5459544
上南雅筑,49.93262736,121.511549,31.166858,60713.5,1215.908379
上园南里,36.44656298,121.45849,30.944888,37649.4,1033.002756
上地公寓,109.9043493,121.4841682,31.29589489,67999.33333,618.7137614
上坤乐城,67.35728166,121.413688,31.36754,41215.5,611.893755
上坤旭辉墅,41.8169096,121.298037,31.10211268,48038.90909,1148.791471
上坤旭辉墅,41.8169096,121.299201,31.098696,48038.90909,1148.791471
上坤红树湾,76.34521445,121.247159,31.064191,46838.2,613.5053826
上城Uptown,159.4740772,121.404425,31.198606,81539.28571,511.3011918
上外中山大楼,90.40143459,121.4861832,31.28303653,64250,710.7188098
上外小区,101.2694822,121.490885,31.281665,59385,586.4056845
上大东村,95.20192518,121.466877,31.284039,64976.94737,682.5171575
上大聚丰园,65.45163046,121.391053,31.315655,43447.96,663.8178407
上大阳光乾和园,61.41285895,121.408547,31.30806,48081.08696,782.9156267
上大阳光乾宁园,99.26661469,121.409762,31.317317,47942,482.9619721
上大阳光乾心园,112.2505277,121.4166921,31.31342471,38098,339.4015226
上大阳光乾恩园,58.85406437,121.41029,31.314973,47289.46667,803.5038391
上大阳光乾泽园,110.051373,121.4098537,31.3150466,47594.88462,432.4787898
上大阳光乾清园,107.1363486,121.415028,31.315959,48064.70588,448.6311742
上大阳光乾澄园,73.00608955,121.416471,31.313452,45313.1,620.6756214
