Z,长度,cy_count,人均消费_,data_point,r/s_均值,rent_area_,sell_area_,lng,lat
18687,14283.67924,672,72,9,814.5339039,128.9678843,105048.7143,358590,3456011
18687,13900.26495,203,0,28,820.3823777,118.2374754,96999.94118,359590,3456011
18687,15737.42136,54,249,16,743.4080439,88.24494238,65602,360590,3456011
21435,14398.76233,118,39,4,937.8056451,99.96880289,93751.30769,361590,3456011
21435,12668.0465,127,0,11,850.7047547,113.1585615,96264.52632,362590,3456011
18694,10701.28058,7,0,9,880.1182019,107.8426736,94914.3,363590,3456011
15539,15368.17395,,,8,723.3530798,142.8019738,103296.2475,364590,3456011
12813,5042.464587,2,173,1,756.2483965,194.7286994,147263.2667,365590,3456011
18573,8583.007488,2,0,,,,,366590,3456011
17357,5858.65955,,,2,768.3858143,143.037193,109907.75,367590,3456011
9040,3872.512769,2,0,2,593.2989039,93.62498336,55547.6,368590,3456011
7429,7367.062977,,,1,977.5958402,77.77319305,76030.75,369590,3456011
5215,5372.543314,1,0,,,,,370590,3456011
6294,16660.17872,1,61,,,,,371590,3456011
1758,4853.900006,3,0,3,580.7899148,115.8161898,67264.875,372590,3456011
10933,1318.4582,,,,,,,373590,3456011
8189,2304.656792,,,2,868.7176401,84.11078194,73068.52,374590,3456011
216,1925.601744,,,,,,,375590,3456011
128,2448.159971,,,,,,,376590,3456011
90,4201.196125,8,75,,,,,377590,3456011
162,5744.867293,7,0,,,,,378590,3456011
114,5380.264222,,,,,,,379590,3456011
116,3523.528219,,,,,,,380590,3456011
18,4002.299602,,,,,,,381590,3456011
0,401.0559239,,,,,,,382590,3456011
331,0,,,,,,,314590,3457011
331,2126.436688,,,,,,,315590,3457011
331,2464.662925,,,,,,,316590,3457011
329,2428.117029,,,,,,,317590,3457011
301,4528.063116,,,,,,,318590,3457011
330,1247.885406,1,0,,,,,319590,3457011
331,1564.868039,1,0,,,,,320590,3457011
331,1250.417231,,,,,,,321590,3457011
262,2908.129323,,,,,,,322590,3457011
317,1927.53825,,,,,,,323590,3457011
300,2696.226571,1,0,,,,,324590,3457011
331,632.7815626,,,,,,,325590,3457011
331,836.5409809,2,35,,,,,326590,3457011
331,2450.808689,,,,,,,327590,3457011
314,3645.269685,,,,,,,328590,3457011
224,2095.698845,2,0,,,,,329590,3457011
298,10288.10733,38,0,,,,,330590,3457011
318,4263.740998,44,0,2,1107.694744,32.63584642,36150.55556,331590,3457011
331,4324.401542,1,0,1,995.7794155,36.1747285,36022.05,332590,3457011
0,2805.531457,,,,,,,333590,3457011
0,5210.977789,8,0,,,,,334590,3457011
0,5354.544643,12,0,,,,,335590,3457011
0,2362.899851,,,1,757.798441,46.98494444,35605.11765,336590,3457011
158,3912.498743,,,,,,,337590,3457011
145,5873.818531,36,0,,,,,338590,3457011
9354,7413.654088,123,0,2,416.6976904,93.67805358,39035.42857,339590,3457011
9701,5665.743288,19,19,3,407.3969691,99.09811755,40372.27273,340590,3457011
18606,6195.534012,1,0,6,713.9646869,57.29415019,40906,341590,3457011
24670,7669.849939,19,0,,,,,342590,3457011
24670,16222.85021,85,0,,,,,343590,3457011
24670,14818.69512,113,0,7,336.8892333,161.9143464,54547.2,344590,3457011
24670,13594.63504,214,39,2,617.8618762,112.5890033,69564.45283,345590,3457011
24670,13740.06584,201,0,4,789.1964229,97.95090012,77302.5,346590,3457011
24670,15026.13995,140,65,11,410.7659913,117.0890507,48096.2,347590,3457011
24670,11667.18685,664,53,20,590.9160504,102.2531034,60423,348590,3457011
24670,12601.97819,292,0,30,745.4877237,86.31894562,64349.71429,349590,3457011
38393,11156.21133,466,92,27,580.5495852,123.0530752,71438.41176,350590,3457011
38393,11831.28387,403,0,71,709.3354386,120.8633396,85732.65,351590,3457011
38393,12801.48761,237,18,66,656.3831245,164.3868435,107900.75,352590,3457011
35036,10294.62061,372,183,45,451.7495558,182.058903,82245.02857,353590,3457011
35036,15483.18021,1244,232,20,603.8433439,163.8511064,98940.4,354590,3457011
35036,9234.584203,789,0,10,571.8363704,149.5725078,85531,355590,3457011
10270,8352.006944,442,270,7,533.0199117,147.6473923,78699,356590,3457011
16398,12142.55476,285,0,1,701.9959082,233.5597659,163958,357590,3457011
18687,13558.76439,160,100,11,616.2751737,176.1533157,108558.9153,358590,3457011
18687,12691.77903,65,0,17,667.7052882,130.1177469,86880.30769,359590,3457011
18687,13522.53027,48,94,15,763.9668464,135.500616,103517.9783,360590,3457011
18687,12474.86113,31,54,15,1104.616586,95.76852397,105787.5,361590,3457011
18687,10296.74038,40,0,17,956.5100774,91.96270073,87963.25,362590,3457011
16022,9582.57398,46,0,4,785.1286906,112.6607239,88453.16667,363590,3457011
11068,9101.73335,56,128,9,842.7205189,87.4135444,73665.1875,364590,3457011
8643,8571.346319,15,89,1,624.8681368,138.1080305,86299.30769,365590,3457011
15800,7615.612675,3,0,,,,,366590,3457011
395,4655.813383,,,2,1047.591482,62.39097119,65360.25,367590,3457011
3885,4892.815223,6,0,,,,,368590,3457011
272,5601.28965,4,84,,,,,369590,3457011
60,3484.35445,1,0,,,,,370590,3457011
156,11778.86539,1,0,,,,,371590,3457011
1320,6981.351351,10,0,,,,,372590,3457011
4697,8146.610572,73,18,,,,,373590,3457011
3439,7842.427825,6,0,3,647.2366676,58.11212788,37612.3,374590,3457011
180,2467.220744,,,5,785.3615006,52.85591408,41511,375590,3457011
111,4609.735405,1,0,,,,,376590,3457011
175,9881.751085,22,0,,,,,377590,3457011
135,4711.077377,2,0,5,727.2925772,39.90350613,29021.52381,378590,3457011
158,3368.443083,,,5,822.5720922,32.81657651,26994,379590,3457011
74,1672.011765,,,,,,,380590,3457011
0,0,,,,,,,381590,3457011
331,0,,,,,,,314590,3458011
331,1621.631933,,,,,,,315590,3458011
296,1356.85399,,,,,,,316590,3458011
331,786.3840864,,,,,,,317590,3458011
329,2581.486517,,,,,,,318590,3458011
326,0,,,,,,,319590,3458011
331,1133.360847,,,,,,,320590,3458011
257,1026.215854,,,,,,,321590,3458011
331,3096.713919,3,0,,,,,322590,3458011
327,2004.540804,1,0,,,,,323590,3458011
326,1756.812455,1,98,,,,,324590,3458011
331,1758.762427,,,,,,,325590,3458011
331,0,,,,,,,326590,3458011
273,3448.833983,3,0,,,,,327590,3458011
193,3618.013118,6,0,,,,,328590,3458011
186,2348.653931,6,0,,,,,329590,3458011
249,8937.890559,130,0,,,,,330590,3458011
113,9054.382167,27,68,3,846.682805,37.82172003,32023,331590,3458011
0,3785.51865,3,0,4,893.8676282,36.10154231,32270,332590,3458011
0,3130.881363,3,0,,,,,333590,3458011
0,5141.590563,27,49,,,,,334590,3458011
0,4784.484312,6,0,1,761.90251,46.71332557,35591,335590,3458011
169,4022.184221,1,0,,,,,336590,3458011
124,5638.647123,2,0,,,,,337590,3458011
6789,14542.73992,7,0,,,,,338590,3458011
14312,13536.54167,303,13,2,413.1206624,106.2833983,43907.86792,339590,3458011
13832,7345.514662,62,0,5,503.7986527,99.148789,49951.02632,340590,3458011
18859,6424.614526,15,0,,,,,341590,3458011
18688,8688.702943,40,0,,,,,342590,3458011
24670,17408.19597,144,0,,,,,343590,3458011
24670,17901.94135,73,0,17,650.3692514,82.49754513,53653.86667,344590,3458011
24670,16025.93964,341,0,14,657.5996471,109.8540736,72240,345590,3458011
24670,15271.32129,76,0,10,632.6282676,83.11990262,52584,346590,3458011
24670,10097.58044,192,20,21,676.2471517,99.74786637,67454.21053,347590,3458011
24670,9559.960973,64,0,24,786.0080083,85.62985274,67305.75,348590,3458011
24670,8625.320004,208,0,24,660.1361887,95.22227041,62859.66667,349590,3458011
24670,11096.91197,244,69,25,681.9033184,126.3253372,86141.66667,350590,3458011
38393,11489.52104,346,91,42,612.3806135,121.808158,74592.95455,351590,3458011
38393,11598.54481,512,0,35,660.8599315,139.047619,91891,352590,3458011
29775,10442.32772,388,189,21,690.5768358,123.9896261,85624.36364,353590,3458011
40441,10435.31973,209,15,22,796.5997742,110.2488387,87824.2,354590,3458011
40623,14089.36421,362,1084,13,683.664635,121.732875,83224.46154,355590,3458011
17909,6482.750443,83,0,9,554.4025125,157.2562318,87183.25,356590,3458011
18687,3547.303466,75,129,,,,,357590,3458011
18687,3904.18652,50,280,3,644.1831828,138.4353898,89177.75,358590,3458011
18687,3092.252784,12,0,17,699.0330377,133.1420142,93070.66667,359590,3458011
18687,7119.839931,36,111,13,762.4777776,129.6315376,98841.16667,360590,3458011
18687,11806.8869,50,14,18,649.0918057,119.314401,77446,361590,3458011
18687,12003.51842,48,0,28,732.1304902,100.0689098,73263.5,362590,3458011
20403,10152.72855,44,0,17,824.9480253,165.9643951,136912,363590,3458011
17395,12163.24668,55,0,11,732.1330782,80.8083062,59162.43396,364590,3458011
16982,7786.935566,64,0,13,868.0963106,105.430698,91524,365590,3458011
13238,10904.52778,11,0,5,923.6761746,112.8831758,104267.5,366590,3458011
3779,13039.42207,6,0,,,,,367590,3458011
1266,13416.75081,3,0,,,,,368590,3458011
1362,7666.816873,2,0,1,944.8373424,59.26699142,55997.66667,369590,3458011
143,9360.109163,1,0,2,922.0240515,56.43534994,52034.75,370590,3458011
171,4990.18432,1,0,,,,,371590,3458011
157,1660.173399,1,0,,,,,372590,3458011
41,4465.373439,33,0,,,,,373590,3458011
95,5226.68456,7,0,7,594.7342839,90.42367988,53778.0625,374590,3458011
162,7384.066076,10,0,4,674.3627158,55.36060065,37333.125,375590,3458011
63,9330.618718,1,145,2,597.0483607,50.13329233,29932,376590,3458011
6,2169.025663,1,0,,,,,377590,3458011
145,4387.42405,,,,,,,378590,3458011
142,3746.067776,1,0,,,,,379590,3458011
59,0,,,,,,,380590,3458011
0,0,,,,,,,381590,3458011
331,331.2235504,,,,,,,314590,3459011
331,1641.911034,,,,,,,315590,3459011
325,1627.977876,2,0,,,,,316590,3459011
331,3242.484394,1,0,,,,,317590,3459011
294,2055.005599,,,,,,,318590,3459011
331,1187.115145,,,,,,,319590,3459011
331,0,,,,,,,320590,3459011
117,3259.938962,,,,,,,321590,3459011
243,3133.64654,19,0,,,,,322590,3459011
287,2674.687948,1,0,,,,,323590,3459011
331,1831.711526,,,,,,,324590,3459011
310,1883.728274,,,,,,,325590,3459011
308,904.0132731,,,,,,,326590,3459011
184,2301.461272,,,,,,,327590,3459011
78,2696.464572,3,0,,,,,328590,3459011
65,2574.320498,2,0,,,,,329590,3459011
50,4374.441184,9,49,,,,,330590,3459011
12,3853.488543,11,0,1,856.6090909,31.42857143,26922,331590,3459011
0,2059.583111,,,,,,,332590,3459011
0,4352.170522,,,,,,,333590,3459011
0,3842.381767,,,,,,,334590,3459011
201,1822.5704,,,,,,,335590,3459011
201,3674.891391,,,,,,,336590,3459011
180,3476.007968,4,15,,,,,337590,3459011
107,5223.132264,7,0,,,,,338590,3459011
4726,11213.95214,12,82,4,491.0932715,90.78532353,44584.06154,339590,3459011
16217,11710.71083,107,0,3,700.6738997,66.47414107,46576.69565,340590,3459011
18688,10263.12807,78,0,3,744.0046513,58.48283331,43511.5,341590,3459011
15616,7416.57323,25,0,,,,,342590,3459011
15616,12246.87649,146,0,3,717.7211884,67.22248246,48247,343590,3459011
8559,14232.82409,96,0,8,374.1760734,139.663304,52258.66667,344590,3459011
24670,16426.58479,56,0,13,616.7330102,81.5985186,50324.5,345590,3459011
24670,10592.45988,52,0,10,691.4472702,75.55071165,52239.33333,346590,3459011
24670,8793.22324,84,40,11,763.7911176,85.12125323,65014.85714,347590,3459011
24670,8458.466854,66,20,23,975.0027271,78.33188347,76373.8,348590,3459011
24670,10263.25486,156,0,6,647.4612569,98.32727336,63663.1,349590,3459011
24670,10905.70835,157,12,35,640.474023,94.44567278,60490,350590,3459011
29775,13449.85937,136,0,21,615.7593827,99.39082546,61200.83333,351590,3459011
29775,11235.47197,268,0,12,559.8911769,131.4204282,73581.13821,352590,3459011
29775,9083.145903,275,31,9,857.0453906,109.8914959,94182,353590,3459011
42691,12524.93269,196,0,35,654.8587087,77.24210733,50582.66667,354590,3459011
33577,13242.27112,478,0,24,673.8595802,109.9735793,74106.75,355590,3459011
20774,13549.24766,114,0,15,704.036604,123.922534,87246,356590,3459011
12314,12615.40824,231,0,15,766.7048898,108.0315084,82828.28571,357590,3459011
15832,11477.79212,73,0,6,631.9010426,117.5077188,74253.25,358590,3459011
18140,12505.85583,75,0,9,659.7647339,103.3060762,68157.70588,359590,3459011
17991,5662.445321,21,0,8,671.1083472,96.47367073,64744.28571,360590,3459011
18687,2101.154584,7,311,3,800.3071215,95.83435484,76696.91667,361590,3459011
18687,10039.32251,45,14,15,695.0247921,69.47579503,48287.4,362590,3459011
18516,9439.687456,37,0,19,525.9470676,119.8919576,63056.82353,363590,3459011
18687,13363.3069,173,169,12,738.6002623,95.19959312,70314.44444,364590,3459011
18687,11806.31524,83,54,13,707.9442383,80.061846,56679.32258,365590,3459011
18687,12359.00638,26,0,10,726.5849972,73.02928448,53061.98246,366590,3459011
20492,12156.40116,80,82,3,683.7563901,72.49411225,49568.3125,367590,3459011
16032,10318.39501,12,24,1,584.5236373,65.62886863,38361.625,368590,3459011
2503,10529.03442,,,,,,,369590,3459011
178,8635.657069,1,0,,,,,370590,3459011
180,6764.803656,5,0,,,,,371590,3459011
151,3203.852206,,,,,,,372590,3459011
175,6498.624375,5,0,,,,,373590,3459011
120,6725.168477,5,16,3,799.4616667,54.54545455,43607,374590,3459011
8,5435.65852,,,,,,,375590,3459011
52,5043.404977,2,0,,,,,376590,3459011
113,3948.744121,,,,,,,377590,3459011
88,5011.501714,,,,,,,378590,3459011
53,3664.067349,,,,,,,379590,3459011
0,382.6675648,,,,,,,380590,3459011
329,0,,,,,,,314590,3460011
329,411.0740895,,,,,,,315590,3460011
301,5288.787192,26,0,,,,,316590,3460011
331,3048.744227,8,0,,,,,317590,3460011
331,4490.914763,5,0,,,,,318590,3460011
318,1882.409524,,,,,,,319590,3460011
297,1335.63517,2,0,,,,,320590,3460011
147,5491.706037,1,0,,,,,321590,3460011
211,11463.92355,31,64,,,,,322590,3460011
255,2632.647751,,,1,672.3510544,28.68392418,19285.66667,323590,3460011
296,1468.641922,,,,,,,324590,3460011
327,2129.631178,,,,,,,325590,3460011
2406,2441.328718,,,,,,,326590,3460011
3629,4234.361314,1,0,,,,,327590,3460011
2240,4866.014895,3,0,,,,,328590,3460011
111,6800.796679,27,0,,,,,329590,3460011
249,2792.259352,2,0,,,,,330590,3460011
0,3660.398819,,,,,,,331590,3460011
0,3789.157489,,,,,,,332590,3460011
0,3190.849955,1,0,,,,,333590,3460011
0,3027.771167,1,0,,,,,334590,3460011
98,5238.121817,2,28,,,,,335590,3460011
150,5341.473762,4,0,,,,,336590,3460011
156,3218.516645,3,0,,,,,337590,3460011
172,6892.949319,6,0,,,,,338590,3460011
349,9452.043242,24,0,,,,,339590,3460011
12603,8831.862695,21,0,1,569.8089979,68.62797084,39104.83529,340590,3460011
15616,9125.025789,109,0,4,524.8529197,85.11781426,44674.33333,341590,3460011
18688,8676.17144,118,9,12,806.8778379,49.23050075,39723,342590,3460011
18688,8666.690065,51,0,8,707.6095472,62.7907984,44431.36842,343590,3460011
15616,15588.44894,33,0,5,910.7722052,59.84811535,54508,344590,3460011
24670,17157.20097,71,0,13,986.0114447,62.14532329,61276,345590,3460011
24670,15037.13451,63,21,15,943.8603817,62.12277087,58635.22222,346590,3460011
24670,10345.5146,43,0,11,927.3066117,60.39226093,56002.14286,347590,3460011
24670,11743.2403,48,0,16,628.8593069,93.29928707,58672.125,348590,3460011
24670,10780.1054,101,0,4,699.4335152,94.37732855,66010.66667,349590,3460011
24670,13818.13015,155,119,17,969.1816484,85.4906819,82856,350590,3460011
29775,9608.403591,167,65,29,636.3313043,85.18518519,54206,351590,3460011
29775,9530.431339,182,0,30,660.2419904,84.01616499,55471,352590,3460011
29775,8370.623474,203,78,39,642.3310069,101.3387168,65093,353590,3460011
42691,11043.1804,275,22,45,589.3304085,118.0341454,69561.11111,354590,3460011
42691,11847.62449,403,29,49,468.3484164,147.476745,69070.5,355590,3460011
42571,12905.89969,302,40,21,529.1018362,131.0286513,69327.5,356590,3460011
19322,12121.85394,212,11,37,553.1232245,131.7101242,72851.92857,357590,3460011
14759,13000.04235,96,16,26,968.624578,90.30708971,87473.66667,358590,3460011
20346,12212.35452,134,0,20,856.7362249,109.0884187,93460,359590,3460011
16177,10235.58271,251,0,38,1020.081847,78.27215068,79844,360590,3460011
18491,6633.032653,18,81,20,721.7468008,91.36029412,65939,361590,3460011
18687,1802.092887,1,58,,,,,362590,3460011
18687,9156.366433,15,47,11,1075.846808,67.59361508,72720.375,363590,3460011
18687,9495.925596,25,0,10,1086.493662,78.18177218,84944,364590,3460011
18687,13446.76702,62,23,13,932.4665702,72.07925962,67211.5,365590,3460011
18687,8106.688832,66,0,20,724.529756,84.52689415,61242.25,366590,3460011
18687,16190.48912,72,82,9,828.5559213,70.35621979,58294.0625,367590,3460011
18687,12400.82937,3,41,5,943.5701972,51.85606061,48929.83333,368590,3460011
12244,11228.82561,2,0,,,,,369590,3460011
94,8731.744587,,,,,,,370590,3460011
93,12117.5762,140,10,,,,,371590,3460011
157,4380.959303,1,0,1,837.93727,64.06305114,53680.81818,372590,3460011
108,4569.604482,7,0,,,,,373590,3460011
88,7561.924622,13,0,,,,,374590,3460011
86,5562.123803,2,0,3,767.3342834,52.81592985,40527.47368,375590,3460011
148,1860.548883,,,,,,,376590,3460011
162,3117.964739,,,,,,,377590,3460011
125,2732.965722,,,,,,,378590,3460011
43,1759.408184,,,,,,,379590,3460011
0,59.68184797,,,,,,,380590,3460011
206,0,,,,,,,314590,3461011
206,907.2619717,,,,,,,315590,3461011
230,2138.813713,,,,,,,316590,3461011
290,3071.422021,2,49,,,,,317590,3461011
275,2058.040853,,,,,,,318590,3461011
303,1192.703403,,,,,,,319590,3461011
288,1647.562284,,,,,,,320590,3461011
49,4912.59635,,,,,,,321590,3461011
268,12210.97873,,,,,,,322590,3461011
327,2389.716727,,,,,,,323590,3461011
327,2611.587145,,,,,,,324590,3461011
6572,7550.50133,18,21,,,,,325590,3461011
293,1767.111055,1,0,3,925.8825221,33.29155258,30824.06667,326590,3461011
194,2185.880198,4,244,,,,,327590,3461011
6242,6899.741591,2,0,1,1535.437523,41.704481,64034.625,328590,3461011
3062,8424.866502,55,70,,,,,329590,3461011
168,8812.96376,7,0,4,904.8708106,30.23672884,27360.33333,330590,3461011
191,6848.802257,2,0,1,858.441705,32.03691751,27501.82609,331590,3461011
119,7746.40168,11,0,,,,,332590,3461011
153,4932.862073,5,0,,,,,333590,3461011
175,3153.817947,22,0,,,,,334590,3461011
153,4615.606789,4,0,,,,,335590,3461011
45,5311.193988,2,27,,,,,336590,3461011
93,10090.60342,78,0,,,,,337590,3461011
88,9783.653756,13,0,3,918.5727623,40.653829,37343.5,338590,3461011
51,4108.912866,10,0,1,678.5412667,83.79888268,56861,339590,3461011
9866,2795.936722,13,0,2,903.847739,47.48089545,42915.5,340590,3461011
18263,5770.960815,53,17,8,663.2025098,72.00817141,47756,341590,3461011
8559,8864.03098,15,0,6,0,1,41732,342590,3461011
24670,8113.12026,7,0,7,780.9286804,61.21709792,47806.1875,343590,3461011
24670,7797.273417,21,0,,,,,344590,3461011
24670,10185.64447,21,0,,,,,345590,3461011
24670,13062.70427,56,0,2,634.9961629,74.08745556,47045.25,346590,3461011
24670,15090.66195,15,0,7,781.1440782,70.12891378,54780.78571,347590,3461011
24670,14579.0966,426,0,8,947.2153019,70.93556224,67191.25,348590,3461011
24670,13230.77373,175,0,10,825.7351634,75.73554182,62537.5,349590,3461011
21169,13936.77426,64,98,16,753.822437,77.27659788,58252.83333,350590,3461011
29775,17979.40405,85,0,25,774.5559026,75.10927635,58176.33333,351590,3461011
29775,11560.8544,383,129,24,720.8265,75.47169811,54402,352590,3461011
42691,10893.09402,175,0,32,574.5929022,130.1311178,74772.41667,353590,3461011
42691,11962.38138,504,62,45,496.3338877,128.5835091,63820.35294,354590,3461011
42691,8157.216228,91,12,43,895.8197013,85.0092936,76153,355590,3461011
21868,8756.090314,189,94,35,787.7516755,87.48696086,68918,356590,3461011
21868,10884.30048,218,0,35,764.3943072,92.18671481,70467,357590,3461011
21868,12843.38464,252,56,40,491.2620833,133.9468325,65803,358590,3461011
21868,11204.11619,91,0,33,980.0095864,82.20633871,80563,359590,3461011
21868,12040.22657,290,0,17,738.0704297,90.30700308,66652.92857,360590,3461011
18379,11116.68875,110,100,34,656.4193985,95.49611139,62685.5,361590,3461011
10233,5226.278555,33,39,12,606.3998551,99.3997599,60276,362590,3461011
18687,4692.715169,,,2,645.0020351,84.07880448,54231,363590,3461011
18687,9927.407978,37,66,4,1045.918366,68.66628951,71819.33333,364590,3461011
18687,12801.36869,94,61,11,486.3324614,124.2452536,60424.5,365590,3461011
21435,8571.871758,40,55,18,651.2438569,79.2882719,51636,366590,3461011
18524,12384.17645,25,50,8,783.4246016,71.84409126,56284.42857,367590,3461011
